Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Land Contour,Lot Config,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Cond,Foundation,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Type,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Sale Type,SalePrice,Ord_lotshape,Ord_utilities,Ord_landslope,Ord_exter_qual,Ord_exter_cond,Ord_bsmt_qual,Ord_kitchen_qual,Ord_fireplacequ,Ord_garage_qual,Ord_bsmt_cond,Ord_garage_cond,Ord_heatingQC,Ord_bsmt_exposure,Ord_bsmtfintype1,Ord_bsmtfintype2,Ord_electrical,Ord_functional,Ord_garage_finish,Ord_paved_drive,house_age,remod_period,garage_age,AllFlrSF,AllPorchSF,AllSF,TotalBath,Cat_neighborhoods_1,Cat_neighborhoods_2,Cat_mszone,Cat_lotconfig,Cat_housestyle,Cat_roofstyle,Cat_exterior1,Cat_exterior2,Cat_masvnrtype,Cat_foundation,Cat_garagetype
983,923275040,85,RL,69.05520046484602,9101.0,Pave,Lvl,Corner,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,Gd,PConc,1097.0,0.0,0.0,1097.0,GasA,Y,1110.0,0.0,0.0,1110.0,1,0,1,0,1,1,4,1,Attchd,2,602.0,303.0,30.0,0.0,0.0,0.0,0.0,0.0,7,WD ,165500,3,4,3,3,4,4,4,3,3,3,3,5,3,6,1,5,8,3,3,31.0,31.0,31.0,1110.0,30.0,2207.0,2.0,0,0,0,0,0,0,0,0,1,1,1
1325,902406090,50,RM,81.0,12150.0,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,335.0,TA,BrkTil,0.0,0.0,1050.0,1050.0,GasA,N,1050.0,745.0,0.0,1795.0,0,0,2,0,4,1,7,0,Attchd,1,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,WD ,131500,4,4,3,3,3,3,3,0,2,3,3,5,1,1,1,3,8,1,3,54.0,54.0,54.0,1795.0,0.0,2845.0,2.0,0,0,0,0,0,0,0,0,1,0,1
1378,905102170,20,RL,70.0,11200.0,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,CBlock,906.0,0.0,134.0,1040.0,GasA,Y,1040.0,0.0,0.0,1040.0,1,0,1,0,3,1,5,0,Detchd,1,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,WD ,129500,4,4,3,3,3,3,3,0,3,3,3,5,1,3,1,5,8,1,3,43.0,43.0,43.0,1040.0,0.0,2080.0,2.0,0,0,0,0,0,1,0,0,0,0,0
1537,909281110,70,RL,100.0,9670.0,Pave,HLS,Inside,Crawfor,Norm,Norm,1Fam,2Story,8,6,Gable,CompShg,BrkFace,Stucco,Stone,40.0,TA,PConc,210.0,0.0,398.0,608.0,GasA,Y,983.0,890.0,0.0,1873.0,0,0,1,1,4,1,9,2,Detchd,2,786.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,6,WD ,257076,3,4,2,3,3,3,3,4,2,2,3,3,1,2,1,5,8,3,3,73.0,58.0,73.0,1873.0,207.0,2481.0,1.5,0,1,0,0,1,0,0,0,1,1,0
905,909101140,50,RL,60.0,10998.0,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,408.0,420.0,156.0,984.0,GasA,Y,984.0,620.0,0.0,1604.0,0,0,2,0,3,1,6,0,Detchd,2,660.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,7,WD ,117000,4,4,3,3,3,3,3,0,3,3,3,5,1,2,4,5,6,1,3,68.0,49.0,32.0,1604.0,68.0,2588.0,2.0,0,0,0,0,0,0,0,0,0,0,0
1532,909275050,70,RL,60.0,7200.0,Pave,HLS,Inside,Crawfor,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,Stucco,Wd Shng,None,0.0,Fa,BrkTil,0.0,0.0,776.0,776.0,GasA,Y,851.0,651.0,0.0,1502.0,0,0,1,1,3,1,6,1,Attchd,1,270.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,2,WD ,149000,4,4,2,3,2,4,3,4,3,3,3,3,1,1,1,5,8,2,2,77.0,8.0,77.0,1502.0,112.0,2278.0,1.5,0,1,0,0,1,0,0,0,0,0,1
132,534475100,20,RL,80.0,9920.0,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,TA,CBlock,354.0,290.0,412.0,1056.0,GasA,Y,1063.0,0.0,0.0,1063.0,1,0,1,0,3,1,6,0,Attchd,1,280.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,2,WD ,128000,4,4,3,3,3,3,3,0,3,3,3,3,1,3,2,5,8,2,3,56.0,56.0,56.0,1063.0,164.0,2119.0,2.0,0,1,0,0,0,0,0,0,1,0,1
1078,528188090,160,RL,36.0,2448.0,Pave,Lvl,Inside,NridgHt,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,TA,PConc,0.0,0.0,764.0,764.0,GasA,Y,764.0,862.0,0.0,1626.0,0,0,2,1,2,1,6,0,BuiltIn,2,474.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,10,WD ,155000,4,4,3,4,3,4,4,0,3,3,3,5,1,1,1,5,8,2,3,5.0,4.0,5.0,1626.0,27.0,2390.0,2.5,1,0,0,0,1,0,1,0,1,1,1
2511,533221080,160,FV,69.05520046484602,2998.0,Pave,Lvl,Inside,Somerst,Norm,Norm,TwnhsE,2Story,6,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,TA,PConc,353.0,0.0,403.0,756.0,GasA,Y,768.0,756.0,0.0,1524.0,0,0,2,1,2,1,4,0,Detchd,2,440.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,6,WD ,166000,4,4,3,4,3,4,4,0,3,3,3,5,1,6,1,5,8,1,3,6.0,6.0,6.0,1524.0,32.0,2280.0,2.5,0,1,1,0,1,0,0,0,1,1,0
912,909250220,50,RL,65.0,7804.0,Pave,Lvl,Inside,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,Gable,CompShg,WdShing,Plywood,None,0.0,TA,BrkTil,622.0,0.0,500.0,1122.0,GasA,Y,1328.0,653.0,0.0,1981.0,1,0,2,0,4,1,7,2,Detchd,2,576.0,431.0,44.0,0.0,0.0,0.0,0.0,0.0,12,WD ,135000,4,4,3,3,3,3,4,3,3,3,3,3,1,4,1,5,6,1,3,81.0,59.0,28.0,1981.0,44.0,3103.0,3.0,0,0,0,0,0,0,0,0,0,0,0
2351,527356020,60,RL,80.0,16692.0,Pave,Lvl,Inside,NWAmes,RRAn,Norm,1Fam,2Story,7,5,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,TA,CBlock,790.0,469.0,133.0,1392.0,GasA,Y,1392.0,1392.0,0.0,2784.0,1,0,3,1,5,1,12,2,Attchd,2,564.0,0.0,112.0,0.0,0.0,440.0,519.0,2000.0,7,WD ,250000,3,4,3,3,3,4,4,3,3,3,3,3,1,4,2,5,8,2,3,28.0,28.0,28.0,2784.0,552.0,4176.0,4.5,0,0,0,0,1,0,0,0,1,0,1
330,923226250,160,RM,21.0,1476.0,Pave,Lvl,Inside,MeadowV,Norm,Norm,Twnhs,2Story,4,7,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,CBlock,176.0,0.0,370.0,546.0,GasA,Y,546.0,546.0,0.0,1092.0,0,0,1,1,3,1,5,0,NA,0,0.0,200.0,26.0,0.0,0.0,0.0,0.0,0.0,3,WD ,76000,4,4,3,3,3,3,3,0,0,3,0,5,1,6,1,5,8,0,3,40.0,40.0,0.0,1092.0,26.0,1638.0,1.5,0,0,0,0,1,0,0,1,0,0,0
2586,535305120,20,RL,75.0,10170.0,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,TA,CBlock,0.0,0.0,216.0,216.0,GasA,Y,1575.0,0.0,0.0,1575.0,0,0,1,1,2,1,5,1,Attchd,2,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,WD ,155000,4,4,3,3,3,3,4,4,3,3,3,3,1,1,1,5,8,1,3,55.0,55.0,55.0,1575.0,0.0,1791.0,1.5,0,1,0,0,0,1,0,0,1,0,1
224,905106140,60,RL,80.0,9364.0,Pave,Lvl,Corner,Sawyer,Norm,Norm,1Fam,2Story,6,7,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,CBlock,371.0,0.0,292.0,663.0,GasA,Y,663.0,689.0,0.0,1352.0,0,0,1,1,4,1,7,0,Attchd,1,299.0,379.0,36.0,0.0,0.0,0.0,0.0,0.0,3,WD ,158000,4,4,3,3,3,3,3,0,3,3,3,3,1,5,1,5,8,3,3,41.0,41.0,41.0,1352.0,36.0,2015.0,1.5,0,0,0,0,1,0,0,0,1,0,1
98,533212020,160,FV,24.0,2544.0,Pave,Lvl,Inside,Somerst,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,PConc,368.0,42.0,190.0,600.0,GasA,Y,600.0,600.0,0.0,1200.0,1,0,2,1,2,1,4,0,Detchd,2,480.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,2,WD ,149500,4,4,3,4,3,4,4,0,3,3,3,5,1,6,5,5,8,2,3,6.0,5.0,6.0,1200.0,172.0,1800.0,3.5,0,1,1,0,1,0,0,0,0,1,0
2565,534479300,20,RL,82.0,9888.0,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,CBlock,486.0,0.0,450.0,936.0,GasA,Y,936.0,0.0,0.0,936.0,0,0,1,0,2,1,5,0,Attchd,1,240.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,3,WD ,121000,4,4,3,3,4,3,3,0,3,3,3,3,1,4,1,4,8,1,3,52.0,31.0,52.0,936.0,160.0,1872.0,1.0,0,1,0,0,0,0,0,0,0,0,1
1934,535304170,20,RL,68.0,7942.0,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,7,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,85.0,955.0,0.0,1040.0,GasA,Y,1040.0,0.0,0.0,1040.0,0,1,1,0,3,1,6,0,Attchd,1,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,WD ,136000,4,4,3,3,3,3,3,0,3,3,3,3,1,3,5,3,8,3,3,54.0,54.0,54.0,1040.0,0.0,2080.0,1.5,0,1,0,0,0,1,0,0,0,0,1
997,527107010,60,RL,69.05520046484602,15038.0,Pave,Lvl,Corner,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,PConc,138.0,0.0,778.0,916.0,GasA,Y,916.0,720.0,0.0,1636.0,0,0,2,1,3,1,7,1,Attchd,2,386.0,168.0,84.0,0.0,0.0,0.0,0.0,0.0,11,WD ,173000,2,4,3,3,3,4,3,3,3,3,3,4,1,3,1,5,8,3,3,12.0,12.0,12.0,1636.0,84.0,2552.0,2.5,0,1,0,0,1,0,0,0,0,1,1
64,528382020,60,RL,92.0,11764.0,Pave,Lvl,CulDSac,NoRidge,Norm,Norm,1Fam,2Story,8,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,TA,PConc,524.0,0.0,628.0,1152.0,GasA,Y,1164.0,1106.0,0.0,2270.0,0,0,2,1,4,1,9,1,Attchd,3,671.0,132.0,57.0,0.0,0.0,0.0,0.0,0.0,4,WD ,290000,3,4,3,4,3,4,4,4,3,3,3,5,1,6,1,5,8,3,3,11.0,3.0,11.0,2270.0,57.0,3422.0,2.5,1,0,0,1,1,0,1,1,1,1,1
1799,528458130,60,FV,75.0,9000.0,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,PConc,64.0,0.0,1120.0,1184.0,GasA,Y,1184.0,1426.0,0.0,2610.0,0,0,2,1,4,1,11,1,BuiltIn,2,550.0,208.0,364.0,0.0,0.0,0.0,0.0,0.0,8,New,303477,4,4,3,4,3,4,5,4,3,3,3,5,3,6,1,5,8,3,3,0.0,0.0,0.0,2610.0,364.0,3794.0,2.5,0,1,1,0,1,0,0,1,0,1,1
230,905109170,20,RL,69.05520046484602,20062.0,Pave,Low,Inside,ClearCr,Norm,Norm,1Fam,1Story,7,7,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,CBlock,1092.0,0.0,328.0,1420.0,GasA,Y,1483.0,0.0,0.0,1483.0,1,0,1,1,1,1,4,2,Attchd,2,690.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,4,WD ,270000,3,4,2,4,4,4,3,3,3,3,3,4,4,5,1,5,8,2,3,33.0,9.0,33.0,1483.0,0.0,2903.0,2.5,0,1,0,0,0,1,0,0,0,0,1
1295,902109160,50,RM,81.0,7308.0,Pave,Lvl,Corner,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,BrkTil,360.0,0.0,576.0,936.0,GasA,N,960.0,780.0,0.0,1740.0,0,0,1,0,2,1,6,1,Detchd,1,225.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,6,WD ,122250,4,4,3,2,2,3,5,4,2,3,2,4,1,3,1,4,8,1,1,88.0,58.0,88.0,1740.0,236.0,2676.0,1.0,0,0,0,0,0,0,0,0,0,0,0
638,535178120,20,RL,70.0,8750.0,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,CBlock,172.0,483.0,727.0,1382.0,GasA,Y,1382.0,0.0,0.0,1382.0,0,1,1,0,3,1,6,0,Attchd,1,350.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,7,WD ,153000,4,4,3,3,3,3,4,0,3,3,3,4,1,3,2,4,8,1,3,54.0,54.0,54.0,1382.0,0.0,2764.0,1.5,0,1,0,0,0,0,0,0,0,0,1
2278,923202134,20,RL,70.0,8402.0,Pave,Lvl,Inside,Mitchel,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,206.0,0.0,914.0,1120.0,GasA,Y,1120.0,0.0,0.0,1120.0,0,0,1,0,3,1,6,0,NA,0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,12,New,147000,4,4,3,3,3,4,3,0,0,3,0,5,1,5,1,5,8,0,3,0.0,0.0,0.0,1120.0,30.0,2240.0,1.0,0,0,0,0,0,0,1,1,0,1,0
2202,909252150,70,RL,63.0,4000.0,Pave,Lvl,Inside,Crawfor,Norm,Norm,1Fam,2Story,7,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,246.0,0.0,285.0,531.0,GasA,Y,567.0,531.0,0.0,1098.0,1,0,1,0,2,1,5,1,Detchd,1,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,WD ,148500,4,4,3,3,3,4,3,4,3,3,3,3,1,6,1,5,8,1,3,77.0,12.0,77.0,1098.0,0.0,1629.0,2.0,0,1,0,0,1,0,0,0,0,0,0
2833,908188150,160,RM,32.0,3363.0,Pave,Lvl,Inside,Edwards,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,TA,PConc,0.0,0.0,976.0,976.0,GasA,Y,976.0,732.0,0.0,1708.0,0,0,2,0,3,1,7,0,Detchd,2,380.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,4,WD ,130000,4,4,3,4,3,4,4,0,3,3,3,5,1,1,1,5,4,1,3,2.0,2.0,2.0,1708.0,40.0,2684.0,2.0,0,0,0,0,1,0,1,1,1,1,0
1707,528150040,20,RL,94.0,13615.0,Pave,HLS,Corner,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,TA,PConc,0.0,0.0,1802.0,1802.0,GasA,Y,1802.0,0.0,0.0,1802.0,0,0,2,1,3,1,7,1,Attchd,3,843.0,158.0,105.0,0.0,0.0,0.0,0.0,0.0,6,WD ,372000,3,4,2,5,3,5,5,4,3,3,3,5,4,1,1,5,8,3,3,1.0,1.0,1.0,1802.0,105.0,3604.0,2.5,1,0,0,0,0,1,0,0,1,1,1
2428,528228565,120,RL,43.0,3013.0,Pave,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,TA,PConc,16.0,0.0,1346.0,1362.0,GasA,Y,1506.0,0.0,0.0,1506.0,0,0,2,0,2,1,6,1,Attchd,2,440.0,142.0,20.0,0.0,0.0,0.0,0.0,0.0,4,WD ,213490,4,4,3,4,3,4,4,4,3,3,3,5,4,6,1,5,8,3,3,1.0,1.0,1.0,1506.0,20.0,2868.0,2.0,0,1,0,0,0,0,1,1,1,1,1
242,905453080,20,RL,44.0,17485.0,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,TA,PConc,1346.0,0.0,162.0,1508.0,GasA,Y,1508.0,0.0,0.0,1508.0,1,0,1,0,1,1,5,2,Attchd,2,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Con,308030,2,4,3,4,3,4,4,3,3,3,3,5,4,6,1,5,8,2,3,1.0,0.0,1.0,1508.0,0.0,3016.0,2.0,0,0,0,0,0,0,1,1,1,1,1
1564,914453045,20,RL,69.05520046484602,23730.0,Pave,Lvl,Inside,Mitchel,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,TA,PConc,700.0,0.0,1140.0,1840.0,GasA,Y,2032.0,0.0,0.0,2032.0,1,0,3,0,3,1,7,0,Attchd,3,786.0,0.0,46.0,192.0,0.0,0.0,0.0,0.0,9,WD ,300000,2,4,3,4,3,5,4,0,3,3,3,5,2,6,1,5,8,3,3,12.0,11.0,12.0,2032.0,238.0,3872.0,4.0,0,0,0,0,0,0,0,0,1,1,1
2613,535403150,20,RL,79.0,8910.0,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,CBlock,655.0,0.0,0.0,655.0,GasA,Y,1194.0,0.0,0.0,1194.0,0,1,1,0,3,1,6,1,BuiltIn,2,539.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,7,WD ,159500,4,4,3,3,3,3,3,2,3,3,3,5,2,5,1,5,8,3,3,47.0,47.0,52.0,1194.0,192.0,1849.0,1.5,0,1,0,0,0,1,0,0,0,0,1
2832,908188140,160,RM,24.0,2522.0,Pave,Lvl,Inside,Edwards,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,TA,PConc,0.0,0.0,970.0,970.0,GasA,Y,970.0,739.0,0.0,1709.0,0,0,2,0,3,1,7,0,Detchd,2,380.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,4,WD ,137500,4,4,3,4,3,4,4,0,3,3,3,5,1,1,1,5,4,1,3,2.0,2.0,2.0,1709.0,40.0,2679.0,2.0,0,0,0,0,1,0,1,1,1,1,0
2459,528439030,20,RL,73.0,8688.0,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,TA,PConc,0.0,0.0,1616.0,1616.0,GasA,Y,1616.0,0.0,0.0,1616.0,0,0,2,0,3,1,7,0,Attchd,3,834.0,208.0,59.0,0.0,0.0,0.0,0.0,0.0,4,WD ,232000,4,4,3,4,3,4,4,0,3,3,3,5,3,1,1,5,8,2,3,1.0,1.0,1.0,1616.0,59.0,3232.0,2.0,0,1,0,0,0,0,1,1,1,1,1
1360,903452025,30,RM,69.05520046484602,6291.0,Grvl,Lvl,Inside,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,Gable,CompShg,Stucco,Wd Shng,None,0.0,Gd,BrkTil,0.0,0.0,768.0,768.0,GasA,Y,768.0,0.0,0.0,768.0,0,0,1,0,1,1,4,0,Detchd,2,440.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,7,WD ,93850,3,4,3,4,4,3,3,0,3,3,3,3,1,1,1,5,8,1,1,78.0,58.0,78.0,768.0,84.0,1536.0,1.0,0,0,0,0,0,0,0,0,0,0,0
2723,905200380,30,RL,69.05520046484602,17529.0,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,TA,BrkTil,0.0,0.0,872.0,872.0,GasA,N,872.0,0.0,0.0,872.0,0,0,1,0,2,1,5,1,Detchd,1,322.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,4,WD ,105000,4,4,3,3,3,3,2,4,2,3,2,2,1,1,1,3,5,1,1,82.0,56.0,82.0,872.0,116.0,1744.0,1.0,0,0,0,0,0,0,0,0,1,0,0
1350,903235100,30,RM,60.0,6324.0,Pave,Lvl,Inside,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,BrkTil,0.0,0.0,520.0,520.0,GasA,N,520.0,0.0,0.0,520.0,0,0,1,0,1,1,4,0,Detchd,1,240.0,49.0,0.0,87.0,0.0,0.0,0.0,0.0,5,WD ,68500,3,4,3,3,3,3,2,0,2,3,3,2,1,1,1,5,8,1,3,81.0,58.0,88.0,520.0,87.0,1040.0,1.0,0,0,0,0,0,0,0,0,0,0,0
136,535106190,90,RL,80.0,11600.0,Pave,Lvl,Corner,NAmes,Feedr,Norm,Duplex,2Story,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,TA,CBlock,443.0,0.0,662.0,1105.0,GasA,Y,1105.0,1169.0,0.0,2274.0,0,0,2,0,5,2,12,0,Detchd,2,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WD ,154300,4,4,3,3,3,3,3,0,3,3,3,3,1,3,1,4,8,1,3,50.0,50.0,50.0,2274.0,0.0,3379.0,2.0,0,1,0,0,1,0,0,0,1,0,0
2235,910201050,50,RM,50.0,7288.0,Pave,Lvl,Inside,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,BrkTil,0.0,0.0,936.0,936.0,GasA,Y,936.0,665.0,0.0,1601.0,0,0,2,0,3,1,6,0,NA,0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,9,WD ,129850,4,4,3,4,4,3,3,0,0,1,0,5,1,1,1,5,8,0,1,82.0,4.0,0.0,1601.0,176.0,2537.0,2.0,0,0,0,0,0,0,1,1,0,0,0
1993,902301130,70,RM,35.0,4571.0,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,BrkTil,168.0,0.0,448.0,616.0,GasA,Y,616.0,616.0,0.0,1232.0,0,0,1,0,3,1,6,0,Detchd,2,480.0,280.0,0.0,143.0,0.0,0.0,0.0,0.0,6,WD ,114000,4,4,3,3,3,3,3,0,2,3,2,5,1,4,1,5,8,1,3,97.0,57.0,87.0,1232.0,143.0,1848.0,1.0,0,0,0,0,1,0,0,0,0,0,0
367,527214050,20,RL,63.0,17423.0,Pave,Lvl,CulDSac,StoneBr,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,TA,PConc,1904.0,0.0,312.0,2216.0,GasA,Y,2234.0,0.0,0.0,2234.0,1,0,2,0,1,1,9,1,Attchd,3,1166.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,7,New,501837,3,4,3,5,3,5,5,4,3,3,3,5,1,6,1,5,8,3,3,1.0,0.0,0.0,2234.0,60.0,4450.0,3.0,1,0,0,1,0,1,1,1,1,1,1
1309,902300215,50,RM,100.0,12665.0,Pave,Lvl,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,0.0,0.0,876.0,876.0,GasA,Y,876.0,540.0,0.0,1416.0,0,0,1,1,4,1,7,1,Detchd,3,720.0,418.0,0.0,194.0,0.0,0.0,0.0,0.0,6,WD ,153900,3,4,3,3,3,3,3,4,3,3,3,4,2,1,1,5,8,1,3,93.0,58.0,59.0,1416.0,194.0,2292.0,1.5,0,0,0,0,0,0,0,0,0,0,0
402,527425110,20,RL,60.0,9000.0,Pave,Lvl,FR2,NAmes,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,CBlock,240.0,0.0,624.0,864.0,GasA,Y,864.0,0.0,0.0,864.0,0,0,1,0,3,1,5,0,Detchd,2,576.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,7,WD ,130000,4,4,3,3,4,3,3,0,3,3,3,4,1,5,1,5,8,1,3,38.0,3.0,23.0,864.0,0.0,1728.0,1.0,0,1,0,0,0,0,1,1,0,0,0
1592,923203140,120,RM,32.0,4500.0,Pave,Lvl,FR2,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,TA,PConc,864.0,0.0,325.0,1189.0,GasA,Y,1189.0,0.0,0.0,1189.0,1,0,2,0,2,1,4,0,Attchd,2,392.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,4,WD ,160500,4,4,3,3,3,5,3,0,3,3,3,5,1,6,1,5,8,2,3,11.0,11.0,11.0,1189.0,122.0,2378.0,3.0,0,0,0,0,0,1,1,1,1,1,1
2409,528186110,120,RL,48.0,6373.0,Pave,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,TA,PConc,415.0,0.0,1251.0,1666.0,GasA,Y,1666.0,0.0,0.0,1666.0,1,0,2,0,2,1,6,1,Attchd,2,575.0,228.0,75.0,0.0,0.0,0.0,0.0,0.0,6,New,310090,4,4,3,5,3,5,4,4,3,4,3,5,1,6,1,5,8,2,3,0.0,0.0,0.0,1666.0,75.0,3332.0,3.0,1,0,0,0,0,1,0,0,1,1,1
539,531371050,20,RL,67.0,10083.0,Pave,Lvl,Inside,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,833.0,0.0,343.0,1176.0,GasA,Y,1200.0,0.0,0.0,1200.0,1,0,2,0,2,1,5,0,Attchd,2,555.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,8,WD ,184900,4,4,3,4,3,4,4,0,3,3,3,5,1,6,1,5,8,2,3,6.0,6.0,6.0,1200.0,41.0,2376.0,3.0,0,1,0,0,0,0,1,1,0,1,1
